english	greek
I will not speak to upbraid mankind but to set forth the friendly purpose that inspired my blessing. First of all, though they had eyes to see, they saw to no avail; they had ears, but they did not understand ; but, just as shapes in dreams, throughout their length of days,	λέξω δέ, μέμψιν οὔτινʼ ἀνθρώποις ἔχων, ἀλλʼ ὧν δέδωκʼ εὔνοιαν ἐξηγούμενος· οἳ πρῶτα μὲν βλέποντες ἔβλεπον μάτην, κλύοντες οὐκ ἤκουον, ἀλλʼ ὀνειράτων ἀλίγκιοι μορφαῖσι τὸν μακρὸν βίον
without purpose they wrought all things in confusion. They had neither knowledge of houses built of bricks and turned to face the sun nor yet of work in wood; but dwelt beneath the ground like swarming ants, in sunless caves. They had no sign either of winter	ἔφυρον εἰκῇ πάντα, κοὔτε πλινθυφεῖς δόμους προσείλους, ᾖσαν, οὐ ξυλουργίαν· κατώρυχες δʼ ἔναιον ὥστʼ ἀήσυροι μύρμηκες ἄντρων ἐν μυχοῖς ἀνηλίοις. ἦν δʼ οὐδὲν αὐτοῖς οὔτε χείματος τέκμαρ
or of flowery spring or of fruitful summer, on which they could depend but managed everything without judgment, until I taught them to discern the risings of the stars and their settings, which are difficult to distinguish. Yes, and numbers, too, chiefest of sciences,	οὔτʼ ἀνθεμώδους ἦρος οὔτε καρπίμου θέρους βέβαιον, ἀλλʼ ἄτερ γνώμης τὸ πᾶν ἔπρασσον, ἔστε δή σφιν ἀντολὰς ἐγὼ ἄστρων ἔδειξα τάς τε δυσκρίτους δύσεις. καὶ μὴν ἀριθμόν, ἔξοχον σοφισμάτων,
I invented for them, and the combining of letters, creative mother of the Muses’ arts, with which to hold all things in memory. I, too, first brought brute beasts beneath the yoke to be subject to the collar and the pack-saddle, so that they might bear in men’s stead their	ἐξηῦρον αὐτοῖς, γραμμάτων τε συνθέσεις, μνήμην ἁπάντων, μουσομήτορʼ ἐργάνην. κἄζευξα πρῶτος ἐν ζυγοῖσι κνώδαλα ζεύγλαισι δουλεύοντα σάγμασὶν θʼ, ὅπως θνητοῖς μεγίστων διάδοχοι μοχθημάτων
heaviest burdens; and to the chariot I harnessed horses and made them obedient to the rein, to be an image of wealth and luxury. It was I and no one else who invented the mariner’s flaxen-winged car that roams the sea. Wretched that I am—such are the arts I devised	γένοινθʼ , ὑφʼ ἅρμα τʼ ἤγαγον φιληνίους ἵππους, ἄγαλμα τῆς ὑπερπλούτου χλιδῆς. θαλασσόπλαγκτα δʼ οὔτις ἄλλος ἀντʼ ἐμοῦ λινόπτερʼ ηὗρε ναυτίλων ὀχήματα. τοιαῦτα μηχανήματʼ ἐξευρὼν τάλας
for mankind, yet have myself no cunning means to rid me of my present suffering.	βροτοῖσιν, αὐτὸς οὐκ ἔχω σόφισμʼ ὅτῳ τῆς νῦν παρούσης πημονῆς ἀπαλλαγῶ.
You have suffered sorrow and humiliation. You have lost your wits and have gone astray; and, like an unskilled doctor, fallen ill, you lose heart and cannot	πέπονθας αἰκὲς πῆμʼ· ἀποσφαλεὶς φρενῶν πλανᾷ, κακὸς δʼ ἰατρὸς ὥς τις ἐς νόσον πεσὼν ἀθυμεῖς καὶ σεαυτὸν οὐκ ἔχεις
discover by which remedies to cure your own disease.	εὑρεῖν ὁποίοις φαρμάκοις ἰάσιμος.
Hear the rest and you shall wonder the more at the arts and resources I devised. This first and foremost: if ever man fell ill, there was no defence—no healing food,	τὰ λοιπά μου κλύουσα θαυμάσῃ πλέον, οἵας τέχνας τε καὶ πόρους ἐμησάμην. τὸ μὲν μέγιστον, εἴ τις ἐς νόσον πέσοι, οὐκ ἦν ἀλέξημʼ οὐδέν, οὔτε βρώσιμον,
no ointment, nor any drink—but for lack of medicine they wasted away, until I showed them how to mix soothing remedies with which they now ward off all their disorders. And I marked out many ways by which they might read the future,	οὐ χριστόν, οὐδὲ πιστόν, ἀλλὰ φαρμάκων χρείᾳ κατεσκέλλοντο, πρίν γʼ ἐγώ σφισιν ἔδειξα κράσεις ἠπίων ἀκεσμάτων, αἷς τὰς ἁπάσας ἐξαμύνονται νόσους. τρόπους τε πολλοὺς μαντικῆς ἐστοίχισα,
and among dreams I first discerned which are destined to come true; and voices baffling interpretation I explained to them, and signs from chance meetings. The flight of crook-taloned birds I distinguished clearly— which by nature are auspicious,	κἄκρινα πρῶτος ἐξ ὀνειράτων ἃ χρὴ ὕπαρ γενέσθαι, κληδόνας τε δυσκρίτους ἐγνώρισʼ αὐτοῖς ἐνοδίους τε συμβόλους· γαμψωνύχων τε πτῆσιν οἰωνῶν σκεθρῶς διώρισʼ, οἵτινές τε δεξιοὶ φύσιν
which sinister—their various modes of life, their mutual feuds and loves, and their consortings; and the smoothness of their entrails, and what color the gall must have to please	εὐωνύμους τε, καὶ δίαιταν ἥντινα ἔχουσʼ ἕκαστοι, καὶ πρὸς ἀλλήλους τίνες ἔχθραι τε καὶ στέργηθρα καὶ συνεδρίαι· σπλάγχνων τε λειότητα, καὶ χροιὰν τίνα ἔχουσʼ ἂν εἴη δαίμοσιν πρὸς ἡδονὴν
the gods, also the speckled symmetry of the liver-lobe; and the thigh-bones, wrapped in fat, and the long chine I burned and initiated mankind into an occult art. Also I cleared their vision to discern signs from flames,which were obscure before this.	χολή, λοβοῦ τε ποικίλην εὐμορφίαν. κνίσῃ τε κῶλα συγκαλυπτὰ καὶ μακρὰν ὀσφῦν πυρώσας δυστέκμαρτον ἐς τέχνην ὥδωσα θνητούς, καὶ φλογωπὰ σήματα ἐξωμμάτωσα, πρόσθεν ὄντʼ ἐπάργεμα.
Enough about these arts. Now as to the benefits to men that lay concealed beneath the earth—bronze, iron, silver, and gold—who would claim to have discovered them before me? No one, I know full well, unless he likes to babble idly.	τοιαῦτα μὲν δὴ ταῦτʼ· ἔνερθε δὲ χθονὸς κεκρυμμένʼ, ἀνθρώποισιν ὠφελήματα, χαλκόν, σίδηρον, ἄργυρον, χρυσόν τε τίς φήσειεν ἂν πάροιθεν ἐξευρεῖν ἐμοῦ; οὐδείς, σάφʼ οἶδα, μὴ μάτην φλύσαι θέλων.
Hear the sum of the whole matter in the compass of one brief word—every art possessed by man comes from Prometheus.	βραχεῖ δὲ μύθῳ πάντα συλλήβδην μάθε, πᾶσαι τέχναι βροτοῖσιν ἐκ Προμηθέως.
Do not benefit mortals beyond reason and disregard your own distress; although, I am confident that you will be freed	μή νυν βροτοὺς μὲν ὠφέλει καιροῦ πέρα, σαυτοῦ δʼ ἀκήδει δυστυχοῦντος. ὡς ἐγὼ εὔελπίς εἰμι τῶνδέ σʼ ἐκ δεσμῶν ἔτι
from these bonds and will have power in no way inferior to Zeus.	λυθέντα μηδὲν μεῖον ἰσχύσειν Διός.
Not in this way is Fate, who brings all to fulfillment, destined to complete this course. Only when I have been bent by pangs and tortures infinite am I to escape my bondage. Skill is weaker by far than Necessity.	οὐ ταῦτα ταύτῃ Μοῖρά πω τελεσφόρος κρᾶναι πέπρωται, μυρίαις δὲ πημοναῖς δύαις τε καμφθεὶς ὧδε δεσμὰ φυγγάνω· τέχνη δʼ ἀνάγκης ἀσθενεστέρα μακρῷ.
Who then is the helmsman of Necessity?	τίς οὖν ἀνάγκης ἐστὶν οἰακοστρόφος;
The three-shaped Fates and mindful Furies.	Μοῖραι τρίμορφοι μνήμονές τʼ Ἐρινύες
Can it be that Zeus has less power than they do?	τούτων ἄρα Ζεύς ἐστιν ἀσθενέστερος;
Yes, in that even he cannot escape what is foretold.	οὔκουν ἂν ἐκφύγοι γε τὴν πεπρωμένην.
Why, what is fated for Zeus except to hold eternal sway?	τί γὰρ πέπρωται Ζηνὶ πλὴν ἀεὶ κρατεῖν;
This you must not learn yet; do not be over-eager.	τοῦτʼ οὐκέτʼ ἂν πύθοιο μηδὲ λιπάρει.
It is some solemn secret, surely, that you enshroud in mystery.	ἦ πού τι σεμνόν ἐστιν ὃ ξυναμπέχεις.
Think of some other subject, for it is not the proper time to speak of this. No matter what, this must be kept concealed; for it is by safeguarding it that	ἄλλου λόγου μέμνησθε, τόνδε δʼ οὐδαμῶς καιρὸς γεγωνεῖν, ἀλλὰ συγκαλυπτέος ὅσον μάλιστα· τόνδε γὰρ σῴζων ἐγὼ
I am to escape my dishonorable bonds and outrage.	δεσμοὺς ἀεικεῖς καὶ δύας ἐκφυγγάνω.
May Zeus, who apportions everything, never set his power in conflict with my will,	μηδάμʼ ὁ πάντα νέμων θεῖτʼ ἐμᾷ γνώμᾳ κράτος ἀντίπαλον Ζεύς,
nor may I be slow to approach the gods, with holy sacrifices of oxen slain, by the side of the ceaseless stream of Oceanus, my father;	μηδʼ ἐλινύσαιμι θεοὺς ὁσίαις θοίναις ποτινισομένα βουφόνοις παρʼ Ὠκεανοῦ πατρὸς ἄσβεστον πόρον,
and may I not offend in speech; but may this rule abide in my heart and never fade away.	μηδʼ ἀλίτοιμι λόγοις· ἀλλά μοι τόδʼ ἐμμένοι καὶ μήποτʼ ἐκτακείη·
Sweet it is to pass all the length of life amid confident hopes, feeding the heart in glad festivities. But I shudder	ἁδύ τι θαρσαλέαις τὸν μακρὸν τείνειν βίον ἐλπίσι, φαναῖς θυμὸν ἀλδαίνουσαν ἐν εὐφροσύναις. φρίσ-
as I look on you, racked by infinite tortures. You have no fear of Zeus, Prometheus, but in self-will you reverence mortals too much.	σω δέ σε δερκομένα μυρίοις μόχθοις διακναιόμενον . Ζῆνα γὰρ οὐ τρομέων ἰδίᾳ γνώμᾳ σέβῃ θνατοὺς ἄγαν, Προμηθεῦ.
Come, my friend, how mutual was your reciprocity? Tell me, what kind of help is there in creatures of a day? What aid? Did you not see the helpless infirmity, no better than a dream, in which the blind	φέρʼ, ὅπως ἄχαρις χάρις, ὦ φίλος· εἰπὲ ποῦ τίς ἀλκά; τίς ἐφαμερίων ἄρηξις; οὐδʼ ἐδέρχθης ὀλιγοδρανίαν ἄκικυν, ἰσόνειρον, ᾇ τὸ φωτῶν
generation of men is shackled? Never shall the counsels of mortal men transgress the ordering of Zeus.	ἀλαὸν γένος ἐμπεποδισμένον; οὔποτε τὰν Διὸς ἁρμονίαν θνατῶν παρεξίασι βουλαί.
I have learned this lesson from observing the luck, Prometheus, that has brought about your ruin. And the difference in the song stole into my thought	ἔμαθον τάδε σὰς προσιδοῦσʼ ὀλο- ὰς τύχας, Προμηθεῦ. τὸ διαμφίδιον δέ μοι μέλος προσέπτα
—this song and that, which, about your bridal bed and bath, I raised to grace your marriage, when you wooed with gifts	τόδʼ ἐκεῖνό θʼ, ὅ τʼ ἀμφὶ λουτρὰ καὶ λέχος σὸν ὑμεναίουν ἰότατι γάμων, ὅτε τὰν ὁμοπάτριον ἕδνοις
and won my sister Hesione to be your wedded wife.	ἄγαγες Ἡσιόναν πείθὼν δάμαρτα κοινόλεκτρον.
What land is this? What people? By what name am I to call the one I see exposed to the tempest in bonds of rock? What offence have you committed that as punishment you are doomed to destruction?	τίς γῆ; τί γένος; τίνα φῶ λεύσσειν τόνδε χαλινοῖς ἐν πετρίνοισιν χειμαζόμενον; τίνος ἀμπλακίας ποινὰς ὀλέκῃ;
Tell me to what region of the earth I have wandered in my wretchedness?	σήμηνον ὅποι γῆς ἡ μογερὰ πεπλάνημαι.
Oh, oh! Aah! Aah! A gad-fly, phantom of earth-born Argus is stinging me again! Keep him away, O Earth! I am fearful when I behold that myriad-eyed herdsman. He travels onward with his crafty gaze upon me;	ἆ ἆ, ἒ ἔ, χρίει τις αὖ με τὰν τάλαιναν οἶστρος, εἴδωλον Ἄργου γηγενοῦς, ἄλευʼ ἆ δᾶ· φοβοῦμαι τὸν μυριωπὸν εἰσορῶσα βούταν.
