english	greek
Shall I disguise my thought, or speak the truth? Nay, my heart bids me speak. For never yet, I declare, saw I one so like another, whether man or woman—amazement holds me, as I look—as this man is like the son of great-hearted Odysseus, even Telemachus, whom that warrior left a new-born child in his house, when for the sake of shameless me ye Achaeans came up under the walls of Troy , pondering in your hearts fierce war.” Then fair-haired Menelaus answered her: “Even so do I myself now note it, wife, as thou markest the likeness. Such were his feet, such his hands,	χλαῖναν πορφυρέην ἄντʼ ὀφθαλμοῖιν ἀνασχὼν ἀμφοτέρῃσιν χερσί. νόησε δέ μιν Μενέλαος, μερμήριξε δʼ ἔπειτα κατὰ φρένα καὶ κατὰ θυμόν, ἠέ μιν αὐτὸν πατρὸς ἐάσειε μνησθῆναι ἦ πρῶτʼ ἐξερέοιτο ἕκαστά τε πειρήσαιτο.
and the glances of his eyes, and his head and hair above. And verily but now, as I made mention of Odysseus and was telling of all the woe and toil he endured for my sake, this youth let fall a bitter tear from beneath his brows, holding up his purple cloak before his eyes.”	ἧος ὁ ταῦθʼ ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν, ἐκ δʼ Ἑλένη θαλάμοιο θυώδεος ὑψορόφοιο ἤλυθεν Ἀρτέμιδι χρυσηλακάτῳ ἐικυῖα. τῇ δʼ ἄρʼ ἅμʼ Ἀδρήστη κλισίην εὔτυκτον ἔθηκεν, Ἀλκίππη δὲ τάπητα φέρεν μαλακοῦ ἐρίοιο,
 Then Peisistratus, son of Nestor, answered him:“Menelaus, son of Atreus, fostered of Zeus, leader of hosts, his son indeed this youth is, as thou sayest. But he is of prudent mind and feels shame at heart thus on his first coming to make a show of forward words	Φυλὼ δʼ ἀργύρεον τάλαρον φέρε, τόν οἱ ἔθηκεν Ἀλκάνδρη, Πολύβοιο δάμαρ, ὃς ἔναιʼ ἐνὶ Θήβῃς Αἰγυπτίῃς, ὅθι πλεῖστα δόμοις ἐν κτήματα κεῖται· ὃς Μενελάῳ δῶκε δύʼ ἀργυρέας ἀσαμίνθους, δοιοὺς δὲ τρίποδας, δέκα δὲ χρυσοῖο τάλαντα.
in the presence of thee, in whose voice we both take delight as in a god's. But the horseman, Nestor of Gerenia , sent me forth to go with him as his guide, for he was eager to see thee, that thou mightest put in his heart some word or some deed. For many sorrows has a son	χωρὶς δʼ αὖθʼ Ἑλένῃ ἄλοχος πόρε κάλλιμα δῶρα· χρυσέην τʼ ἠλακάτην τάλαρόν θʼ ὑπόκυκλον ὄπασσεν ἀργύρεον, χρυσῷ δʼ ἐπὶ χείλεα κεκράαντο. τόν ῥά οἱ ἀμφίπολος Φυλὼ παρέθηκε φέρουσα νήματος ἀσκητοῖο βεβυσμένον· αὐτὰρ ἐπʼ αὐτῷ
in his halls when his father is gone, when there are none other to be his helpers, even as it is now with Telemachus; his father is gone, and there are no others among the people who might ward off ruin.” Then fair-haired Menelaus answered him and said: “Lo now, verily is there come to my house the son of a man well-beloved,	ἠλακάτη τετάνυστο ἰοδνεφὲς εἶρος ἔχουσα. ἕζετο δʼ ἐν κλισμῷ, ὑπὸ δὲ θρῆνυς ποσὶν ἦεν. αὐτίκα δʼ ἥ γʼ ἐπέεσσι πόσιν ἐρέεινεν ἕκαστα· ἴδμεν δή, Μενέλαε διοτρεφές, οἵ τινες οἵδε ἀνδρῶν εὐχετόωνται ἱκανέμεν ἡμέτερον δῶ;
who for my sake endured many toils. And I thought that if he came back I should give him welcome beyond all the other Argives, if Olympian Zeus, whose voice is borne afar, had granted to us two a return in our swift ships over the sea. And in Argos I would have given him a city to dwell in, and would have built him a house,	ψεύσομαι ἦ ἔτυμον ἐρέω; κέλεται δέ με θυμός. οὐ γάρ πώ τινά φημι ἐοικότα ὧδε ἰδέσθαι οὔτʼ ἄνδρʼ οὔτε γυναῖκα, σέβας μʼ ἔχει εἰσορόωσαν, ὡς ὅδʼ Ὀδυσσῆος μεγαλήτορος υἷι ἔοικε, Τηλεμάχῳ, τὸν ἔλειπε νέον γεγαῶτʼ ἐνὶ οἴκῳ κεῖνος ἀνήρ, ὅτʼ ἐμεῖο κυνώπιδος εἵνεκʼ Ἀχαιοὶ ἤλθεθʼ ὑπὸ Τροίην πόλεμον θρασὺν ὁρμαίνοντες. τὴν δʼ ἀπαμειβόμενος προσέφη ξανθὸς Μενέλαος· οὕτω νῦν καὶ ἐγὼ νοέω, γύναι, ὡς σὺ ἐίσκεις· κείνου γὰρ τοιοίδε πόδες τοιαίδε τε χεῖρες
when I had brought him from Ithaca with his goods and his son and all his people, driving out the dwellers of some one city among those that lie round about and obey me myself as their lord. Then, living here, should we ofttimes have met together, nor would aught have parted us, loving and joying in one another,	ὀφθαλμῶν τε βολαὶ κεφαλή τʼ ἐφύπερθέ τε χαῖται. καὶ νῦν ἦ τοι ἐγὼ μεμνημένος ἀμφʼ Ὀδυσῆι μυθεόμην, ὅσα κεῖνος ὀιζύσας ἐμόγησεν ἀμφʼ ἐμοί, αὐτὰρ ὁ πικρὸν ὑπʼ ὀφρύσι δάκρυον εἶβε, χλαῖναν πορφυρέην ἄντʼ ὀφθαλμοῖιν ἀνασχών.
until the black cloud of death enfolded us. Howbeit of this, methinks, the god himself must have been jealous, who to that hapless man alone vouchsafed no return.” So he spoke, and in them all aroused the desire of lament. Argive Helen wept, the daughter of Zeus,	τὸν δʼ αὖ Νεστορίδης Πεισίστρατος ἀντίον ηὔδα· Ἀτρεΐδη Μενέλαε διοτρεφές, ὄρχαμε λαῶν, κείνου μέν τοι ὅδʼ υἱὸς ἐτήτυμον, ὡς ἀγορεύεις· ἀλλὰ σαόφρων ἐστί, νεμεσσᾶται δʼ ἐνὶ θυμῷ ὧδʼ ἐλθὼν τὸ πρῶτον ἐπεσβολίας ἀναφαίνειν
Telemachus wept, and Menelaus, son of Atreus, nor could the son of Nestor keep his eyes tearless. For he thought in his heart of peerless Antilochus, whom the glorious son of the bright Dawn had slain. Thinking of him, he spoke winged words:	ἄντα σέθεν, τοῦ νῶι θεοῦ ὣς τερπόμεθʼ αὐδῇ. αὐτὰρ ἐμὲ προέηκε Γερήνιος ἱππότα Νέστωρ τῷ ἅμα πομπὸν ἕπεσθαι· ἐέλδετο γάρ σε ἰδέσθαι, ὄφρα οἱ ἤ τι ἔπος ὑποθήσεαι ἠέ τι ἔργον. πολλὰ γὰρ ἄλγεʼ ἔχει πατρὸς πάϊς οἰχομένοιο
“Son of Atreus, old Nestor used ever to say that thou wast wise above all men, whenever we made mention of thee in his halls and questioned one another. And now, if it may in any wise be, hearken to me, for I take no joy in weeping at supper time, —and moreover	ἐν μεγάροις, ᾧ μὴ ἄλλοι ἀοσσητῆρες ἔωσιν, ὡς νῦν Τηλεμάχῳ ὁ μὲν οἴχεται, οὐδέ οἱ ἄλλοι εἴσʼ οἵ κεν κατὰ δῆμον ἀλάλκοιεν κακότητα. τὸν δʼ ἀπαμειβόμενος προσέφη ξανθὸς Μενέλαος· ὢ πόποι, ἦ μάλα δὴ φίλου ἀνέρος υἱὸς ἐμὸν δῶ
early dawn will soon be here. I count it indeed no blame to weep for any mortal who has died and met his fate. Yea, this is the only due we pay to miserable mortals, to cut the hair and let a tear fall from the cheeks. For a brother of mine, too, is dead, nowise the meanest	ἵκεθʼ, ὃς εἵνεκʼ ἐμεῖο πολέας ἐμόγησεν ἀέθλους· καί μιν ἔφην ἐλθόντα φιλησέμεν ἔξοχον ἄλλων Ἀργείων, εἰ νῶιν ὑπεὶρ ἅλα νόστον ἔδωκε νηυσὶ θοῇσι γενέσθαι Ὀλύμπιος εὐρύοπα Ζεύς. καί κέ οἱ Ἄργεϊ νάσσα πόλιν καὶ δώματʼ ἔτευξα,
of the Argives, and thou mayest well have known him. As for me, I never met him nor saw him; but men say that Antilochus was above all others pre-eminent in speed of foot and as a warrior.” Then fair-haired Menelaus answered him and said: “My friend, truly thou hast said all that a wise man	ἐξ Ἰθάκης ἀγαγὼν σὺν κτήμασι καὶ τέκεϊ ᾧ καὶ πᾶσιν λαοῖσι, μίαν πόλιν ἐξαλαπάξας, αἳ περιναιετάουσιν, ἀνάσσονται δʼ ἐμοὶ αὐτῷ. καί κε θάμʼ ἐνθάδʼ ἐόντες ἐμισγόμεθʼ· οὐδέ κεν ἡμέας ἄλλο διέκρινεν φιλέοντέ τε τερπομένω τε,
 might say or do, even one that was older than thou; for from such a father art thou sprung, wherefore thou dost even speak wisely. Easily known is the seed of that man for whom the son of Cronos spins the thread of good fortune at marriage and at birth, even as now he has granted to Nestor throughout all his days continually that	πρίν γʼ ὅτε δὴ θανάτοιο μέλαν νέφος ἀμφεκάλυψεν. ἀλλὰ τὰ μέν που μέλλεν ἀγάσσεσθαι θεὸς αὐτός, ὃς κεῖνον δύστηνον ἀνόστιμον οἶον ἔθηκεν. ὣς φάτο, τοῖσι δὲ πᾶσιν ὑφʼ ἵμερον ὦρσε γόοιο. κλαῖε μὲν Ἀργείη Ἑλένη, Διὸς ἐκγεγαυῖα,
 he should himself reach a sleek old age in his halls, and that his sons in their turn should be wise and most valiant with the spear. But we will cease the weeping which but now was made, and let us once more think of our supper, and let them pour water over our hands. Tales there will be in the morning also	κλαῖε δὲ Τηλέμαχός τε καὶ Ἀτρεΐδης Μενέλαος, οὐδʼ ἄρα Νέστορος υἱὸς ἀδακρύτω ἔχεν ὄσσε· μνήσατο γὰρ κατὰ θυμὸν ἀμύμονος Ἀντιλόχοιο, τόν ῥʼ Ἠοῦς ἔκτεινε φαεινῆς ἀγλαὸς υἱός· τοῦ ὅ γʼ ἐπιμνησθεὶς ἔπεα πτερόεντʼ ἀγόρευεν·
for Telemachus and me to tell to one another to the full.” So he spoke, and Asphalion poured water over their hands, the busy squire of glorious Menelaus. And they put forth their hands to the good cheer lying ready before them. Then Helen, daughter of Zeus, took other counsel.	Ἀτρεΐδη, περὶ μέν σε βροτῶν πεπνυμένον εἶναι Νέστωρ φάσχʼ ὁ γέρων, ὅτʼ ἐπιμνησαίμεθα σεῖο οἷσιν ἐνὶ μεγάροισι, καὶ ἀλλήλους ἐρέοιμεν. καὶ νῦν, εἴ τί που ἔστι, πίθοιό μοι· οὐ γὰρ ἐγώ γε τέρπομʼ ὀδυρόμενος μεταδόρπιος, ἀλλὰ καὶ ἠὼς
 Straightway she cast into the wine of which they were drinking a drug to quiet all pain and strife, and bring forgetfulness of every ill. Whoso should drink this down, when it is mingled in the bowl, would not in the course of that day let a tear fall down over his cheeks,	ἔσσεται ἠριγένεια· νεμεσσῶμαί γε μὲν οὐδὲν κλαίειν ὅς κε θάνῃσι βροτῶν καὶ πότμον ἐπίσπῃ. τοῦτό νυ καὶ γέρας οἶον ὀιζυροῖσι βροτοῖσιν, κείρασθαί τε κόμην βαλέειν τʼ ἀπὸ δάκρυ παρειῶν. καὶ γὰρ ἐμὸς τέθνηκεν ἀδελφεός, οὔ τι κάκιστος
no, not though his mother and father should lie there dead, or though before his face men should slay with the sword his brother or dear son, and his own eyes beheld it. Such cunning drugs had the daughter of Zeus, drugs of healing, which Polydamna, the wife of Thon , had given her, a woman of Egypt , for there the earth, the giver of grain, bears greatest store	Ἀργείων· μέλλεις δὲ σὺ ἴδμεναι· οὐ γὰρ ἐγώ γε ἤντησʼ οὐδὲ ἴδον· περὶ δʼ ἄλλων φασὶ γενέσθαι Ἀντίλοχον, πέρι μὲν θείειν ταχὺν ἠδὲ μαχητήν. τὸν δʼ ἀπαμειβόμενος προσέφη ξανθὸς Μενέλαος· ὦ φίλʼ, ἐπεὶ τόσα εἶπες, ὅσʼ ἂν πεπνυμένος ἀνὴρ
of drugs, many that are healing when mixed, and many that are baneful; there every man is a physician, wise above human kind; for they are of the race of Paeeon. Now when she had cast in the drug, and had bidden pour forth the wine, again she made answer, and said:	εἴποι καὶ ῥέξειε, καὶ ὃς προγενέστερος εἴη· τοίου γὰρ καὶ πατρός, ὃ καὶ πεπνυμένα βάζεις, ῥεῖα δʼ ἀρίγνωτος γόνος ἀνέρος ᾧ τε Κρονίων ὄλβον ἐπικλώσῃ γαμέοντί τε γεινομένῳ τε, ὡς νῦν Νέστορι δῶκε διαμπερὲς ἤματα πάντα
 “Menelaus, son of Atreus, fostered of Zeus, and ye that are here, sons of noble men—though now to one and now to another Zeus gives good and ill, for he can do all things,—now verily sit ye in the halls and feast, and take ye joy in telling tales, for I will tell what fitteth the time.	αὐτὸν μὲν λιπαρῶς γηρασκέμεν ἐν μεγάροισιν, υἱέας αὖ πινυτούς τε καὶ ἔγχεσιν εἶναι ἀρίστους. ἡμεῖς δὲ κλαυθμὸν μὲν ἐάσομεν, ὃς πρὶν ἐτύχθη, δόρπου δʼ ἐξαῦτις μνησώμεθα, χερσὶ δʼ ἐφʼ ὕδωρ χευάντων. μῦθοι δὲ καὶ ἠῶθέν περ ἔσονται
